id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
536056,NIG-2024-1-14669-127,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Reuters News,2024-07-26,At least seven Nigerian soldiers killed by landmine"";""Agence France Presse,2024-07-26,Landmine kills seven troops in Nigeria""",Reuters News;Agence France Presse,2024-07-26;2024-07-26,At least seven Nigerian soldiers killed by landmine;Landmine kills seven troops in Nigeria,anti-jihadist militia leader Babakura Kolo,1,Barwati village,"Bawarti village, heading for Kukawa",Borno state,Kukawa lga,12.791480,13.674260,POINT (13.67426 12.79148),147988,Nigeria,NGA,475,Africa,1,1,2024-07-26 00:00:00.000,2024-07-26 00:00:00.000,7,0,0,0,7,7,7,475,
539009,NIG-2024-1-14669-154,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-08-29,EXCESS RAINFALL AND SWAMPY TERRAIN EXPOSE REMNANTS OF TERRORISTS FOR AIRSTRIKE AT JUBILLARAM IN BORNO STATE""",Zagazola,2024-08-29,EXCESS RAINFALL AND SWAMPY TERRAIN EXPOSE REMNANTS OF TERRORISTS FOR AIRSTRIKE AT JUBILLARAM IN BORNO STATE,,1,Tunbun Buhari village,"Jubillaram, southern tumbuns of Lake Chad",Borno state,Monguno lga,12.716344,13.973795,POINT (13.973795 12.716344),147988,Nigeria,NGA,475,Africa,1,2,2024-08-26 00:00:00.000,2024-08-29 00:00:00.000,0,3,0,0,3,3,0,475,
542766,NIG-2024-1-14669-140,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard,2024-09-06,Army kills 152 terrorists, arrests 109, rescues 91 Kidnap victims""",Vanguard,2024-09-06,"Army kills 152 terrorists, arrests 109, rescues 91 Kidnap victims",Director of Defence Media Operations,5,Lake Chad area,"Southern Tumbus, Borno State",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-08-31 00:00:00.000,2024-08-31 00:00:00.000,0,4,0,0,4,4,3,475,
543235,NIG-2024-1-14669-157,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard,2024-09-20,Troops kill 159 terrorists, arrest 219, rescue 188 kidnapped victims""",Vanguard,2024-09-20,"Troops kill 159 terrorists, arrest 219, rescue 188 kidnapped victims","Director of Defence Media Operations, Major Gen Edward Buba",5,Lake Chad area,Southern Tumbun of Borno State,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-09-09 00:00:00.000,2024-09-09 00:00:00.000,0,3,0,0,3,3,0,475,
543429,NIG-2024-1-14669-144,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,4,"""Zagazola,2024-09-22,Army troops of Sector 3 ambush ISWAP Terrorists, nutrialised 3"";""Vanguard,2024-09-23,Troops kill 8 notorious terrorists, rescue 16 victims"";""@TomaszRolbiecki,2024-09-23,I cannot be sure whether it is related to the same incident "";""Multinational Joint Task Force,2024-09-23,MNJTF TROOPS DELIVER DECISIVE BLOW TO BOKO HARAM TERRORISTS IN MALAM FATORI, NEUTRALISE 5, CAPTURE ARMS CACHE""",Zagazola;Vanguard;@TomaszRolbiecki;Multinational Joint Task Force,2024-09-22;2024-09-23;2024-09-23;2024-09-23,"Army troops of Sector 3 ambush ISWAP Terrorists, nutrialised 3;Troops kill 8 notorious terrorists, rescue 16 victims;I cannot be sure whether it is related to the same incident ;MNJTF TROOPS DELIVER DECISIVE BLOW TO BOKO HARAM TERRORISTS IN MALAM FATORI, NEUTRALISE 5, CAPTURE ARMS CACHE","The Nigerian Army, ISWAP claim (through TR)",1,Malam Fatori village,"Malam Fatori, Borno",Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2024-09-22 00:00:00.000,2024-09-22 00:00:00.000,0,5,0,0,5,6,5,475,
549446,NIG-2024-1-14669-169,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-10-10,NAF Airstrikes Target ISWAP training Camp in Marte, killed scores  """,Zagazola,2024-10-10,"NAF Airstrikes Target ISWAP training Camp in Marte, killed scores",,1,Bukar Meram village,"Bukar Mairam, Marte Local Government Area",Borno state,Marte lga,12.639105,14.057779,POINT (14.057779 12.639105),147989,Nigeria,NGA,475,Africa,1,2,2024-10-07 00:00:00.000,2024-10-10 00:00:00.000,0,40,0,0,40,40,40,475,
550644,NIG-2024-1-14669-173,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2024-11-06,An interesting attack claim from ISWAP posted on Sunday""",@TomaszRolbiecki,2024-11-06,An interesting attack claim from ISWAP posted on Sunday,ISWAP (through TR),1,Burimari village,"Burimari, Nganzai lga",Borno state,Nganzai lga,12.570050,13.302796,POINT (13.302796 12.57005),147987,Nigeria,NGA,475,Africa,1,1,2024-10-30 00:00:00.000,2024-10-30 00:00:00.000,0,0,0,0,0,10,0,475,
554349,NIG-2024-1-14669-184,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""@ZagazOlaMakama,2024-11-09,ISWAP TERRORISTS SUFFER MORE LOSSES AS NIGERIAN AIR FORCE JETS OBLITERATE FIGHTERS AND DESTROY ENCLAVE IN SOUTHERN TUMBUNS*"";""Crisis Watch,2024-12-05,Nigeria November 2024"";""Daily Post,2024-11-05,NAF airstrike kills ISWAP Commander, 50 others in Borno""",@ZagazOlaMakama;Crisis Watch;Daily Post,2024-11-09;2024-12-05;2024-11-05,"ISWAP TERRORISTS SUFFER MORE LOSSES AS NIGERIAN AIR FORCE JETS OBLITERATE FIGHTERS AND DESTROY ENCLAVE IN SOUTHERN TUMBUNS*;Nigeria November 2024;NAF airstrike kills ISWAP Commander, 50 others in Borno",NAF's spokesperson,5,Lake Chad area,"Southern Tumbuns, near Lake Chad",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-10-30 00:00:00.000,2024-10-30 00:00:00.000,0,50,0,0,50,55,45,475,
550790,NIG-2024-1-14669-174,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""The Punch,2024-11-09,Soldiers kill 169 terrorists, arrest 641 suspects"";""Zagazola,2024-11-09,Over 70 ISWAP Militants Killed in NAF Strategic Airstrike on Camps in Borno""",The Punch;Zagazola,2024-11-09;2024-11-09,"Soldiers kill 169 terrorists, arrest 641 suspects;Over 70 ISWAP Militants Killed in NAF Strategic Airstrike on Camps in Borno",Director of Defence Media Operations of Nigeria Defence Headquarters,2,Tunbun Buhari village,Kwallaram island near Jibilarram in Marte Local Government Area,Borno state,Monguno lga,12.716344,13.973795,POINT (13.973795 12.716344),147988,Nigeria,NGA,475,Africa,1,1,2024-11-06 00:00:00.000,2024-11-06 00:00:00.000,0,70,0,0,70,70,70,475,
550816,NIG-2024-1-14669-175,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2024-11-09,Over 70 ISWAP Militants Killed in NAF Strategic Airstrike on Camps in Borno"";""The Punch,2024-11-09,Soldiers kill 169 terrorists, arrest 641 suspects""",Zagazola;The Punch,2024-11-09;2024-11-09,"Over 70 ISWAP Militants Killed in NAF Strategic Airstrike on Camps in Borno;Soldiers kill 169 terrorists, arrest 641 suspects",Director of Defence Media Operations of Nigeria Defence Headquarters,1,Arinna Ciki village,Arainna Ciki island near Jibilarram in Marte Local Government Area.,Borno state,Marte lga,12.652775,13.982506,POINT (13.982506 12.652775),147988,Nigeria,NGA,475,Africa,1,1,2024-11-06 00:00:00.000,2024-11-06 00:00:00.000,0,3,0,0,3,3,2,475,
555236,NIG-2024-1-14669-194,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""‪@tomaszrolbiecki.bsky.social‬,2024-11-12,ISWAP claimed another attack aimed at military/militia sites"";""‪@tomaszrolbiecki.bsky.social‬,2024-11-12,Correction, Sunday, not Monday.""",‪@tomaszrolbiecki.bsky.social‬;‪@tomaszrolbiecki.bsky.social‬,2024-11-12;2024-11-12,"ISWAP claimed another attack aimed at military/militia sites;Correction, Sunday, not Monday.",ISWAP (through TR),3,Monguno lga,Monguno lga,Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2024-11-10 00:00:00.000,2024-11-10 00:00:00.000,0,0,0,0,0,2,0,475,
555244,NIG-2024-1-14669-215,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""‪@tomaszrolbiecki.bsky.social‬,2024-11-14,Also on Monday, ISWAP captured and executed a """,‪@tomaszrolbiecki.bsky.social‬,2024-11-14,"Also on Monday, ISWAP captured and executed a",ISWAP (through TR),3,Kukawa lga,a remote village of Modu Kawuri,Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2024-11-11 00:00:00.000,2024-11-11 00:00:00.000,0,0,0,0,0,1,0,475,
555039,NIG-2024-1-14669-189,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,6,"""@Wamaps_news,2024-11-28,#Nigeria"";""Zagazola,2024-11-25,Nigerian Troops Repel ISWAP SVBIED Attack in Kukawa, Inflict Heavy Losses on ISWAP"";""Zagazola,2024-11-27,Celebration Rocks JAS Boko Haram Camp Over ISWAP Defeat in Kukawa"";""‪@tomaszrolbiecki.bsky.social‬,2024-11-26,The things that are confirmed:"";""The Punch,2024-11-26,Three soldiers killed as troops repel terrorists in Borno"";""BBC Monitoring,2024-11-27,Briefing: IS claims mass-casualty attack on 'large military camp' in Nigeria""",@Wamaps_news;Zagazola;Zagazola;‪@tomaszrolbiecki.bsky.social‬;The Punch;BBC Monitoring,2024-11-28;2024-11-25;2024-11-27;2024-11-26;2024-11-26;2024-11-27,"#Nigeria;Nigerian Troops Repel ISWAP SVBIED Attack in Kukawa, Inflict Heavy Losses on ISWAP;Celebration Rocks JAS Boko Haram Camp Over ISWAP Defeat in Kukawa;The things that are confirmed:;Three soldiers killed as troops repel terrorists in Borno;Briefing: IS claims mass-casualty attack on 'large military camp' in Nigeria",Nigerian Defence Headquarters,1,Kukawa town,"#Kukawa, in the State of #Borno.",Borno state,Kukawa lga,12.924750,13.566170,POINT (13.56617 12.92475),147988,Nigeria,NGA,475,Africa,1,1,2024-11-25 00:00:00.000,2024-11-25 00:00:00.000,3,12,0,0,15,16,15,475,
558442,NIG-2024-1-14669-208,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-12-17,Air Strikes in Malam Fatori Deliver Major Blow to ISWAP Terrorists""",Zagazola,2024-12-17,Air Strikes in Malam Fatori Deliver Major Blow to ISWAP Terrorists,,1,Malam Fatori village,Malam Fatori,Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2024-12-15 00:00:00.000,2024-12-15 00:00:00.000,0,3,0,0,3,3,2,475,
559191,NIG-2024-1-14669-210,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-12-18,NAF struck ISWAP gathering, killing several terrorists in Borno """,Zagazola,2024-12-18,"NAF struck ISWAP gathering, killing several terrorists in Borno",,1,Kaula village,"KAULA near the Dogon Chuku axis, in Borno",Borno state,Abadam lga,13.498700,13.386460,POINT (13.38646 13.4987),148707,Nigeria,NGA,475,Africa,1,1,2024-12-17 00:00:00.000,2024-12-17 00:00:00.000,0,3,0,0,3,3,2,475,
559292,NIG-2024-1-14669-211,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-12-28,NAF Airstrikes Kill 32 ISWAP Fighters in Christmas Offensive at Dogon Chikun""",Zagazola,2024-12-28,NAF Airstrikes Kill 32 ISWAP Fighters in Christmas Offensive at Dogon Chikun,,1,Dogon chukwu village,"Dogon Chikun, Borno State.",Borno state,Abadam lga,13.378014,13.504103,POINT (13.504103 13.378014),148708,Nigeria,NGA,475,Africa,1,1,2024-12-25 00:00:00.000,2024-12-25 00:00:00.000,0,32,0,0,32,32,32,475,
381529,AFG-2021-2-14671-0,2021,true,Clear,2,14671,13642,IS - Yan Gora,14671,14671,IS - Yan Gora,234,234,IS,4000,4000,Yan Gora,1,"""@TomaszRolbiecki,2021-02-01,2 new attacks from ISWAP in last week's""",@TomaszRolbiecki,2021-02-01,2 new attacks from ISWAP in last week's,ISWAP; al-Naba,1,Baga village,in Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2021-01-21 00:00:00.000,2021-01-21 00:00:00.000,0,0,0,0,0,1,0,,
441575,AFG-2022-2-14671-8,2022,false,Clear,2,14671,13642,IS - Yan Gora,14671,14671,IS - Yan Gora,234,234,IS,4000,4000,Yan Gora,1,"""Daily Trust,2022-06-19,ISWAP Kills 16, Abducts 3 Aid Workers In Borno""",Daily Trust,2022-06-19,"ISWAP Kills 16, Abducts 3 Aid Workers In Borno",,3,Monguno lga,"Monguno, Borno",Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2022-06-17 00:00:00.000,2022-06-17 00:00:00.000,0,3,0,0,3,3,3,,
444817,AFG-2022-2-14671-7,2022,false,Clear,2,14671,13642,IS - Yan Gora,14671,14671,IS - Yan Gora,234,234,IS,4000,4000,Yan Gora,1,"""Zagazola,2022-07-20,FEATURE: Fear grips residents of North-East Nigeria over recurring ISWAP attacks  """,Zagazola,2022-07-20,FEATURE: Fear grips residents of North-East Nigeria over recurring ISWAP attacks,Zagazola,1,Monguno town,Charlie one checking point [Monguno],Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2022-07-04 00:00:00.000,2022-07-04 00:00:00.000,0,2,0,0,2,2,2,,
420394,AFG-2021-2-15023-25,2021,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,3,"""HumAngle,2021-10-08,ISWAP Insurgents In Boats Attack Boko Haram Camp In Lake Chad"";""PRNigeria,2021-10-07,ISWAP Launches Reprisal Attack in Boko Haram Camp, 87 Terrorists Feared Dead"";""TomaszRolbiecki,2021-10-11,What could do more damage, are the clashes with the Bakura group in Lake Chad""",HumAngle;PRNigeria;TomaszRolbiecki,2021-10-08;2021-10-07;2021-10-11,"ISWAP Insurgents In Boats Attack Boko Haram Camp In Lake Chad;ISWAP Launches Reprisal Attack in Boko Haram Camp, 87 Terrorists Feared Dead;What could do more damage, are the clashes with the Bakura group in Lake Chad",PRNigeria,5,Representation point for Borno part of Lake Chad,a camp belonging to affiliates of the Bakoura group in the Lake Chad region,Borno state,,13.151034,13.964249,POINT (13.964249 13.151034),148708,Nigeria,NGA,475,Africa,1,1,2021-10-05 00:00:00.000,2021-10-05 00:00:00.000,0,0,0,87,87,87,87,,
434543,AFG-2022-2-15023-3.2,2022,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""AllAfrica,2022-04-01,Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash"";""BBC Monitoring Africa,2022-04-06,Jihadists share videos about attack on IS Nigeria militants by rivals""",AllAfrica;BBC Monitoring Africa,2022-04-01;2022-04-06,"Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash;Jihadists share videos about attack on IS Nigeria militants by rivals",top security analyst in Lake Chad; amateur video,1,Ngawama village,"in Yauma Wango and Ngaama, in Abadam local government area (LGA) of Borno State",Borno state,Abadam lga,13.512380,13.203059,POINT (13.203059 13.51238),149427,Nigeria,NGA,475,Africa,1,2,2022-03-24 00:00:00.000,2022-03-28 00:00:00.000,22,0,0,0,22,23,22,,
434539,AFG-2022-2-15023-3.1,2022,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""AllAfrica,2022-04-01,Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash"";""BBC Monitoring Africa,2022-04-06,Jihadists share videos about attack on IS Nigeria militants by rivals""",AllAfrica;BBC Monitoring Africa,2022-04-01;2022-04-06,"Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash;Jihadists share videos about attack on IS Nigeria militants by rivals",top security analyst in Lake Chad; amateur video,1,Yau Mawango village,"in Yauma Wango and Ngaama, in Abadam local government area (LGA) of Borno State",Borno state,Abadam lga,13.506330,13.158440,POINT (13.15844 13.50633),149427,Nigeria,NGA,475,Africa,1,2,2022-03-24 00:00:00.000,2022-03-28 00:00:00.000,23,0,0,0,23,22,23,,
434542,AFG-2022-2-15023-2,2022,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""AllAfrica,2022-04-01,Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash""",AllAfrica,2022-04-01,"Troops Kill 34 Terrorists, 45 Others Die in Boko Haram/ISWAP Clash",top security analyst in Lake Chad; amateur video,5,Lake Chad area,"in the North East of Lake Chad; in Tumbum Gini, Kiri Kiri and Kwantan Mota",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,2,2022-03-28 00:00:00.000,2022-04-01 00:00:00.000,0,20,0,0,20,20,20,,
462921,AFG-2023-2-15023-3,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""Crisiswatch,2023-02-06,Nigeria: January 2023"";""The Punch,2023-01-08,Boko Haram kills 35 ISWAP combatants in Lake Chad""",Crisiswatch;The Punch,2023-02-06;2023-01-08,Nigeria: January 2023;Boko Haram kills 35 ISWAP combatants in Lake Chad,CrisisWatch; A reliable source,2,Kukawa town,"Near Kukawa town, Borno",Borno state,Kukawa lga,12.924750,13.566170,POINT (13.56617 12.92475),147988,Nigeria,NGA,475,Africa,1,1,2023-01-07 00:00:00.000,2023-01-07 00:00:00.000,35,0,0,0,35,35,35,,
463397,AFG-2023-2-15023-7,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""Zagazola,2023-02-09,Again, ISWAP, Boko Haram clashed in Arege""",Zagazola,2023-02-09,"Again, ISWAP, Boko Haram clashed in Arege",Zagazola,1,Arege village,"Arege, located south of Malam Fatori",Borno state,Abadam lga,13.488950,13.329040,POINT (13.32904 13.48895),148707,Nigeria,NGA,475,Africa,1,1,2023-02-09 00:00:00.000,2023-02-09 00:00:00.000,0,0,0,3,3,3,2,,
466946,AFG-2023-2-15023-11,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""Zagazola,2023-03-04,ISWAP Kill over 200 Boko Haram terrorists, women, children in Borno""",Zagazola,2023-03-04,"ISWAP Kill over 200 Boko Haram terrorists, women, children in Borno",Zagazola,2,Gudumbali town,"Choliye village, North East of Gudumbali, Borno State",Borno state,Guzamala lga,12.942840,13.178310,POINT (13.17831 12.94284),147987,Nigeria,NGA,475,Africa,1,2,2023-02-26 00:00:00.000,2023-02-27 00:00:00.000,0,0,0,1,1,200,1,,
489557,AFG-2023-2-15023-20,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""Zagazola,2023-08-24,Boko Haram, ISWAP clash in Borno, more than 41 terrorists killed including Commanders""",Zagazola,2023-08-24,"Boko Haram, ISWAP clash in Borno, more than 41 terrorists killed including Commanders",Zagazola,2,Duguri village,Axis of Duguri in Kukawa Local Government Area,Borno state,Kukawa lga,13.273680,13.803000,POINT (13.803 13.27368),148708,Nigeria,NGA,475,Africa,1,1,2023-08-23 00:00:00.000,2023-08-23 00:00:00.000,0,0,0,41,41,41,41,,
493214,AFG-2023-2-15023-21,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""Radio Ndarason Internationale ,2023-09-18,Four fishermen killed in violent clash between two insurgent factions over ‘ownership’ of Lake Chad area""",Radio Ndarason Internationale,2023-09-18,Four fishermen killed in violent clash between two insurgent factions over ‘ownership’ of Lake Chad area,,1,Baga village,"Baga, Kukawa LGA",Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2023-09-13 00:00:00.000,2023-09-13 00:00:00.000,0,0,4,0,4,4,4,,
501455,AFG-2023-2-15023-26,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,7,"""Zagazola,2023-11-18,Scores of Boko Haram/ISWAP fighters killed in renewed clashes"";""Zagazola,2023-11-18,Scores of Boko Haram/ISWAP fighters killed in renewed clashes"";""Crisis Watch ,2023-12-06,Nigeria: November 2023 "";""The Punch,2023-11-18,Scores feared killed in Boko Haram, ISWAP clash"";""Agence France Presse,2023-11-20,Scores feared dead in Nigeria jihadist infighting"";""HumPurse,2023-11-27,#Cameroon "";""Africa Research Bulletin (60: 11) ,2023-12-19,NIGERIA: Jihadists Infighting """,Zagazola;Zagazola;Crisis Watch ;The Punch;Agence France Presse;HumPurse;Africa Research Bulletin (60: 11),2023-11-18;2023-11-18;2023-12-06;2023-11-18;2023-11-20;2023-11-27;2023-12-19,"Scores of Boko Haram/ISWAP fighters killed in renewed clashes;Scores of Boko Haram/ISWAP fighters killed in renewed clashes;Nigeria: November 2023 ;Scores feared killed in Boko Haram, ISWAP clash;Scores feared dead in Nigeria jihadist infighting;#Cameroon ;NIGERIA: Jihadists Infighting","Ibrahim Liman, leader of an anti-jihadist militia in the region",2,Kirta Wulgo village,Tumbum Ali Island in Marte LGA,Borno state,Kukawa lga,12.793050,14.120870,POINT (14.12087 12.79305),147989,Nigeria,NGA,475,Africa,1,2,2023-11-17 00:00:00.000,2023-11-19 00:00:00.000,0,0,0,40,40,60,40,,
506821,AFG-2023-2-15023-27,2023,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""Lake Chad Basin Weekly Security Update,2023-12-20,Lake Chad Basin Weekly Security Update 11-17 December 2023"";""Zagazola ,2023-12-17,Scores of terrorists killed as ISWAP/Boko Haram clash in NE""",Lake Chad Basin Weekly Security Update;Zagazola,2023-12-20;2023-12-17,Lake Chad Basin Weekly Security Update 11-17 December 2023;Scores of terrorists killed as ISWAP/Boko Haram clash in NE,,2,Kirta Wulgo village,"Tumbun Ali and Kaduna Ruwa (both said to be in Kukawa LGA, Borno State)",Borno state,Kukawa lga,12.793050,14.120870,POINT (14.12087 12.79305),147989,Nigeria,NGA,475,Africa,2,1,2023-12-17 00:00:00.000,2023-12-17 00:00:00.000,0,0,0,40,40,40,40,,
510502,AFG-2024-2-15023-0,2024,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,1,"""Zagazola ,2024-01-16,Scores of Terrorists killed as ISWAP, Boko Haram clash in Lake Chad""",Zagazola,2024-01-16,"Scores of Terrorists killed as ISWAP, Boko Haram clash in Lake Chad",,5,Lake Chad area,"Islands of Kandahar and Kaduna Ruwa in the Lake Chad shores Kukawa, near the Nigerian Border with Cameroon",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-15 00:00:00.000,2024-01-15 00:00:00.000,5,1,0,0,6,6,6,,
510510,AFG-2024-2-15023-1,2024,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""Zagazola ,2024-01-21,Infighting between ISWAP, Boko Haram rages as scores killed in renewed clashes"";""Lake Chad Basin Weekly Security Update ,2024-01-26,Lake Chad Basin Weekly Security Update 15-21 January 2024""",Zagazola ;Lake Chad Basin Weekly Security Update,2024-01-21;2024-01-26,"Infighting between ISWAP, Boko Haram rages as scores killed in renewed clashes;Lake Chad Basin Weekly Security Update 15-21 January 2024",,5,Lake Chad area,"Island of Tumbum Jaki, in Borno State",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,2,2024-01-20 00:00:00.000,2024-01-21 00:00:00.000,3,0,0,0,3,3,2,,
510525,AFG-2024-2-15023-2,2024,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024"";""Zagazola ,2024-01-24,ISWAP Seeks Pound of Flesh, Takes Fight to Boko Haram Enclave as Deadly Clash Escalates""",Lake Chad Basin Weekly Security Update;Zagazola,2024-02-09;2024-01-24,"Lake Chad Basin Weekly Security Update 22 January-4 February 2024;ISWAP Seeks Pound of Flesh, Takes Fight to Boko Haram Enclave as Deadly Clash Escalates",,5,Lake Chad area,Tumbun Rago,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-22 00:00:00.000,2024-01-22 00:00:00.000,3,3,0,0,6,6,4,,
510540,AFG-2024-2-15023-3,2024,true,Clear,2,15023,13884,IS - JAS,15023,15023,IS - JAS,234,234,IS,1051,1051,JAS,2,"""Zagazola,2024-04-04,Boko Haram Buduma "";""Lake Chad Basin Weekly Security Update,2024-02-09,Lake Chad Basin Weekly Security Update 22 January-4 February 2024""",Zagazola;Lake Chad Basin Weekly Security Update,2024-04-04;2024-02-09,Boko Haram Buduma ;Lake Chad Basin Weekly Security Update 22 January-4 February 2024,,3,Kukawa lga,"Dabar Waya and Dabar Giwa and Dawashi, located south of Doron Baga in Kukawa LGA",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,2,1,2024-02-04 00:00:00.000,2024-02-04 00:00:00.000,3,3,0,0,6,6,4,,
