ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,Year
4990,,Venezuela,,-70.3973,9.02691,160618.25,2020-11-10,2020-11-23,FloodList,5,300,Heavy Rain,1.5,2020
4993,,Australia,,151.997,-26.9358,139898.17,2020-12-12,2020-12-15,FloodList,0,0,Heavy Rain,1.5,2020
4996,,Thailand,,99.0434,10.4787,73210.65,2020-11-15,2020-12-15,FloodList,24,0,Heavy Rain,1.5,2020
4997,,Ecuador,,-78.5132,-2.27455,31228.69,2020-12-25,2020-12-29,FloodList,0,0,Heavy Rain,1.0,2020
5000,,Portugal,,-16.9761,32.7521,734.385,2020-12-25,2020-12-27,FloodList,0,20,Heavy Rain,1.0,2020
5002,,Democratic Republic of Congo,,15.3892,-4.98025,62296.98,2020-12-01,2020-12-10,FloodList,18,0,Heavy Rain,1.5,2020
5004,,Brazil,,-49.9345,-28.0802,37960.82,2020-12-17,2020-12-24,FloodList,12,220,Heavy Rain,1.5,2020
5008,,United Kingdom,,-3.80021,52.3751,21408.25,2020-12-18,2020-12-22,FloodList,0,18,Heavy Rain,1.5,2020
5009,,Namibia,,17.6895,-22.2559,367193.11,2021-01-01,2021-01-13,FloodList,0,260,Heavy Rain,1.5,2021
5010,,Indonesia,,109.933,-7.55119,39426.75,2021-01-11,2021-01-13,FloodList,0,3000,Heavy Rain,1.5,2021
5011,,Malaysia,,117.282,5.73427,41803.98,2021-01-11,2021-01-13,FloodList,0,2000,Heavy Rain,1.5,2021
5012,,Malaysia,,102.164,4.03109,77111.7,2021-01-01,2021-01-12,FloodList,20,19500,Heavy Rain,1.5,2021
5013,,Serbia,Bulgaria,20.535,44.3113,68673.77,2021-01-09,2021-01-13,FloodList,0,0,Heavy Rain,1.0,2021
5014,,USA,,-123.423,44.8553,68968.0,2021-01-11,2021-01-13,USGS Gauging,0,0,Heavy Rain,1.0,2021
5016,,Burundi,,29.9375,-3.61841,22006.48,2021-01-08,2021-02-03,FloodList,0,1500,Heavy Rain,1.5,2021
5018,,Paraguay,,-57.8276,-23.4087,118548.31,2021-01-30,2021-02-08,FloodList,10,0,Heavy Rain,1.5,2021
5020,,France,,1.95265,46.1065,291654.6,2021-01-31,2021-02-03,FloodList,1,150,Heavy Rain,1.0,2021
5021,,Chile,,-71.3871,-35.3275,93471.22,2021-01-29,2021-02-03,FloodList,0,521,Heavy Rain,1.5,2021
5024,,South Africa,,29.121,-24.0477,120665.48,2021-02-14,2021-02-24,FloodList,30,0,Heavy Rain,1.5,2021
5025,,Albania,,19.8175,42.031,6550.71,2021-02-01,2021-02-14,FloodList,0,35,Heavy Rain,1.0,2021
5026,,Philippines,,124.94,12.1765,7008.09,2021-02-08,2021-02-14,FloodList,1,10000,Heavy Rain,1.5,2021
5027,,Indonesia,,107.137,-6.43393,13179.26,2021-02-19,2021-02-22,FloodList,5,32000,Heavy Rain,1.5,2021
5028,,Brazil,,-43.996,-21.928,118512.76,2021-02-18,2021-02-22,FloodList,2,0,Heavy Rain,1.0,2021
5030,,Brazil,,-70.9169,-8.62588,128810.56,2021-02-18,2021-02-22,FloodList,0,0,Heavy Rain,1.5,2021
5031,,Madagascar,,47.7034,-17.4619,194399.58,2021-02-14,2021-02-18,FloodList,1,500,Heavy Rain,1.5,2021
5032,,Mozambique,,34.3023,-20.2325,69204.6,2021-02-10,2021-02-20,FloodList,0,12000,Heavy Rain,1.0,2021
5033,,Indonesia,,110.391,-6.94421,8568.78,2021-02-22,2021-02-28,FloodList,1,36000,Heavy Rain,1.5,2021
5034,,Australia,,132.648,-14.2696,267224.37,2021-02-22,2021-02-28,FloodList,0,250,Heavy Rain,1.0,2021
5035,,Australia,,152.17,-30.2957,82784.0,2021-02-24,2021-02-28,FloodList,0,75,Heavy Rain,1.5,2021
5036,,Bolivia,,-67.2797,-11.5529,128782.47,2021-02-22,2021-03-11,FloodList,0,300,Heavy Rain,1.0,2021
5041,,Burundi,,30.5685,-3.06701,46847.05,2021-02-24,2021-03-01,FloodList,0,1900,Heavy Rain,1.5,2021
5043,,Peru,,-70.7561,-12.066,99072.96,2021-02-23,2021-03-01,FloodList,0,4000,Heavy Rain,1.5,2021
5045,,Australia,,150.909,-30.8531,200686.67,2021-03-18,2021-03-22,FloodList,0,18000,Heavy Rain,2.0,2021
5050,,Haiti,,-72.3521,18.9203,11054.93,2021-04-02,2021-04-07,FloodList,3,750,Heavy Rain,1.5,2021
5051,,Colombia,,-73.0201,1.66438,257391.9,2021-04-01,2021-04-06,FloodList,3,0,Heavy Rain,1.0,2021
5054,,Peru,,-74.4553,-3.02046,252707.23,2021-04-01,2021-04-15,FloodList,0,0,Heavy Rain,1.0,2021
5057,,Venezuela,,-70.6819,8.99006,10138.29,2021-04-20,2021-04-30,FloodList,0,0,Heavy Rain,1.5,2021
5058,,Kenya,,35.4059,-0.422939,23483.27,2021-04-23,2021-05-24,FloodList,6,39054,Heavy Rain,1.5,2021
5059,,Angola,,13.78,-9.28778,33667.66,2021-04-19,2021-04-30,FloodList,14,8165,Heavy Rain,1.5,2021
5060,,Colombia,,-77.7214,2.28697,11140.33,2021-04-21,2021-04-30,FloodList,0,0,Heavy Rain,1.5,2021
5061,,Afghanistan,,65.9888,34.2478,259774.14,2021-05-02,2021-05-05,FloodList,16,200,Heavy Rain,1.5,2021
5062,,Yemen,,49.5591,16.3552,66535.29,2021-05-01,2021-05-04,FloodList,4,0,Heavy Rain,1.0,2021
5063,,Uganda,,31.6943,-0.272389,16049.97,2021-05-04,2021-05-09,FloodList,0,0,Heavy Rain,1.0,2021
5064,,South Africa,,20.8567,-33.8857,40795.73,2021-05-04,2021-05-09,FloodList,2,50,Heavy Rain,1.0,2021
5065,,Somalia,,45.2538,2.54787,55048.54,2021-05-07,2021-06-01,FloodList,9,100000,Heavy Rain,1.5,2021
5068,,Ethiopia,,37.2616,7.53523,176121.08,2021-04-26,2021-05-10,FloodList,7,27400,Heavy Rain,1.5,2021
5070,,Algeria,,5.78789,35.7154,35276.97,2021-05-10,2021-05-14,NASA Flood Alerts,0,0,Heavy Rain,1.0,2021
5072,,Indonesia,,108.176,-7.0049,28512.33,2021-05-24,2021-05-28,FloodList,0,12000,Heavy Rain,1.5,2021
5073,,Brazil,,-66.0425,-4.23979,114949.47,2021-05-01,2021-05-28,FloodList,0,8000,Heavy Rain,1.5,2021
5074,,USA,,-93.1366,31.4521,90600.7,2021-05-16,2021-05-28,FloodList,0,250,Heavy Rain,2.0,2021
5077,,Brazil,,-62.034,-2.08431,121963.14,2021-05-15,2021-06-02,FloodList,0,0,Heavy Rain,1.5,2021
5080,,New Zealand,,171.545,-43.1109,6948.02,2021-05-29,2021-06-02,FloodList,0,0,Heavy Rain,1.5,2021
5084,,New Zealand,,176.499,-39.4563,25184.03,2021-06-19,2021-06-21,FloodList,0,20,Heavy Rain,1.0,2021
5085,,Ukraine,,36.1977,45.2459,2832.21,2021-06-15,2021-06-21,FloodList,0,1490,Heavy Rain,1.5,2021
5086,,Mexico,,-96.8234,17.2343,35803.72,2021-06-15,2021-06-18,FloodList,0,0,Heavy Rain,1.5,2021
5087,,Guyana,Suriname,-58.9658,5.15327,170318.02,2021-05-15,2021-06-18,FloodList,0,0,Heavy Rain,1.0,2021
5093,,Indonesia,,97.0172,4.25715,49386.55,2021-07-05,2021-07-07,FloodList,0,6000,Heavy Rain,1.0,2021
5103,,Costa Rica,,-84.1052,9.80222,30326.86,2021-07-22,2021-07-28,FloodList,2,3000,Heavy Rain,1.5,2021
5104,,Panama,,-82.002,8.78486,11376.15,2021-07-22,2021-07-28,FloodList,0,1408,Heavy Rain,1.5,2021
5107,,Nigeria,,9.12827,12.1102,114959.47,2021-08-10,2021-08-17,FloodList,21,1600,Heavy Rain,1.0,2021
5109,,Colombia,,-72.5748,3.22666,50656.99,2021-08-13,2021-08-17,FloodList,3,100,Heavy Rain,1.0,2021
5110,,Somalia,,45.5507,4.50621,66965.12,2021-08-11,2021-08-17,FloodList,2,10000,Heavy Rain,1.5,2021
5111,,Japan,,130.248,32.777,2470.63,2021-08-12,2021-08-17,FloodList,3,50,Heavy Rain,1.5,2021
5112,,Niger,,3.03921,13.2298,89127.43,2021-08-10,2021-08-28,FloodList,62,12000,Heavy Rain,1.5,2021
5115,,Benin,,2.17534,7.4037,18289.23,2021-08-20,2021-08-25,FloodList,1,0,Heavy Rain,1.0,2021
5116,,Sudan,,30.0118,12.1503,734281.01,2021-08-01,2021-09-22,FloodList,0,60000,Heavy Rain,1.5,2021
5120,,Colombia,,-75.8904,9.00464,46072.5,2021-09-05,2021-09-26,FloodList,0,6000,Heavy Rain,1.0,2021
5124,,Chad,,18.1844,11.7112,414366.31,2021-07-01,2021-09-22,FloodList,15,160000,Heavy Rain,1.5,2021
5129,,Mexico,,-100.832,19.9508,69141.86,2021-10-01,2021-10-09,FloodList,4,2440,Heavy Rain,1.5,2021
